,Customer_Code,AddressGeographicalX,AddressGeographicalY,cluster
25567,QG000002,30.595953,50.509912,1191
25568,QG000003,30.595953,50.509912,1191
25569,QG000004,30.595953,50.509912,1191
25570,95000153,30.339048,50.47185,575
25572,95000147,30.342695000000003,50.495745,2047
25574,95000188,30.369728000000002,50.372085,1308
25577,27000114,30.458688000000002,50.424921000000005,93
25578,27000112,30.551154999999998,50.375658,2048
25579,27000108,30.572178000000005,50.386401,2049
25584,27000098,30.50821,50.400749,2030
25585,27000097,30.544228000000004,50.402198,2050
25586,27000095,30.496391,50.393753000000004,556
25588,27000094,30.453883,50.381015999999995,17
25590,95000184,30.370514,50.37188,1308
25592,95000143,30.321865999999996,50.491335,1895
25593,95000139,30.335309999999996,50.488681,216
25594,27000021,30.555636,50.362695,491
25595,27000014,30.552831,50.384572999999996,2051
25596,27000013,30.552006,50.36972,598
25597,27000010,30.451143,50.421273,1714
25598,27000006,30.45464,50.376345,2001
25600,J3200089,30.450021000000003,50.476638,1759
25601,J3200085,30.414346000000002,50.469941,670
25602,J3200084,30.413847999999998,50.468103,1787
25603,J3200083,30.41562,50.465688,68
25608,J3200082,30.459068,50.495346000000005,47
25609,27000023,30.456256,50.377176,1066
25610,95000140,30.32957,50.488535,1047
25611,27000030,30.465853000000003,50.375971,1319
25612,QG000009,30.632056,50.477878000000004,115
25613,95000138,30.333751,50.488956,216
25614,95000134,30.334497999999996,50.48872,216
25625,QG000005,30.645692999999998,50.465833,97
25626,QG000006,30.645685999999998,50.466513,97
25627,95000095,30.560060999999997,50.358001,1722
25628,27000031,30.539455,50.399833,1764
25629,J3200078,30.39586,50.482063000000004,449
25630,J3200091,30.466915999999998,50.451581,87
25633,89300128,30.365676,50.527571,1260
25634,89300133,30.479346000000003,50.471171000000005,2005
25635,89300134,30.500781,50.45613,1721
25636,89300135,30.478971,50.464393,2052
25637,89300138,30.470496,50.465758,12
25638,89300139,30.474101,50.464504999999996,16
25639,89300141,30.489746000000004,50.455886,481
25641,J3300047,30.484358,50.384471000000005,2053
25642,J3300025,30.503226,50.39351,1254
25643,27100047,30.506131,50.454878,557
25644,J3300005,30.453558,50.446808000000004,44
25645,27100035,30.54461,50.443740000000005,106
25646,27100031,30.513579999999997,50.4484,700
25648,27100030,30.519138,50.427751,500
25649,89300126,30.435955,50.514448,1734
25650,95000351,30.543746999999996,50.416508,427
25651,89300075,30.47475,50.471534999999996,228
25652,89300081,30.485751,50.469453,1865
25653,89300082,30.472645,50.50554,680
25654,89300083,30.480545000000003,50.461903,67
25655,89300084,30.449379999999998,50.505915,189
25656,89300085,30.468715999999997,50.518171,2054
25657,89300087,30.466079999999998,50.461999999999996,637
25658,89300088,30.457095000000002,50.525683,822
25659,89300092,30.355635999999997,50.536993,250
25660,89300094,30.426708,50.51398,1761
25661,89300099,30.467038,50.469405,1069
25663,89300108,30.455636,50.526578,822
25664,89300111,30.520343,50.455178000000004,912
25665,89300118,30.436422999999998,50.51242,268
25666,89300124,30.434721000000003,50.51296,268
25668,27100029,30.528440999999997,50.42627,1330
25669,27100026,30.51101,50.45219,2023
25671,27000150,30.461588,50.379113000000004,86
25673,27000149,30.465196000000002,50.364356,14
25674,27000148,30.571663,50.381621,2055
25675,27000147,30.540883,50.352565999999996,2056
25677,27000145,30.444158,50.379571,1334
25678,27000141,30.431456,50.390584999999994,2031
25683,27000116,30.494968,50.388197999999996,53
25685,27000151,30.47624,50.355270000000004,180
25686,J3300003,30.454971,50.431348,45
25687,27000152,30.528805,50.39979,79
25688,27000154,30.555471,50.363836,491
25689,27100025,30.536109999999997,50.43997,687
25690,27100021,30.524051,50.424603000000005,503
25691,27100017,30.492271000000002,50.449325,1721
25692,27100013,30.51874,50.45514,912
25693,27000174,30.471653999999997,50.387494000000004,1140
25694,27000173,30.556915999999998,50.363576,491
25695,27000172,30.457038,50.368995,75
25696,27000169,30.476406,50.380851,1337
25698,27000164,30.530501,50.383590000000005,925
25699,27000162,30.519558,50.405429999999996,826
25700,27000159,30.529522999999998,50.399356,79
25701,27000158,30.476346000000003,50.35029,214
25702,27000157,30.528326,50.36813,2057
25703,27000155,30.443376,50.379881,1334
25704,27000153,30.5062,50.407531,0
25705,89300071,30.509951,50.46467,236
25710,22510086,30.407838,50.407823,1223
25712,22510082,30.400646000000002,50.404047999999996,1817
25719,22510060,30.341435999999998,50.474665,297
25723,KE64612,30.399803000000002,50.450303999999996,2058
25726,22510096,30.321933,50.488333000000004,1895
25727,22520127,30.306208,50.435565000000004,2059
25728,22520125,30.336540999999997,50.442958000000004,2060
25729,22520124,30.326605999999998,50.442496000000006,1878
25730,22520123,30.425649,50.419908,1830
25731,22520122,30.421536,50.409581,1941
25732,22520118,30.355061,50.464415,516
25733,22520115,30.372515999999997,50.373529,2061
25734,22520114,30.380255,50.41346,1846
25735,22510111,30.370663,50.371683000000004,1308
25736,22510105,30.365311,50.456154999999995,356
25737,22510103,30.346386,50.456681,581
25738,22510102,30.338886,50.474253000000004,2038
25739,22510101,30.363382,50.391995,1719
25740,22510099,30.389160999999998,50.446075,1940
25741,22510097,30.359176,50.441283,1901
25742,22510095,30.387040000000002,50.490321,1971
25743,22520129,30.382336,50.452521000000004,2062
25746,22510010,30.452240999999997,50.382378,185
25747,22510002,30.465876,50.364501000000004,14
25748,22510001,30.442065999999997,50.379843,1334
25749,22500072,30.47865,50.41616,1712
25750,22500064,30.464871000000002,50.364228000000004,14
25751,22500063,30.39857,50.434715000000004,1160
25752,22500047,30.448463,50.378401000000004,1356
25753,22500046,30.447691,50.364901,63
25754,22500029,30.36712,50.426116,352
25755,22500028,30.387459999999997,50.41733,1284
25756,22500025,30.390553000000004,50.421068,907
25757,22500022,30.40042,50.418555,1817
25758,22500019,30.439560999999998,50.393873,1835
25759,22500015,30.449353000000002,50.378013,1356
25760,22500006,30.417365000000004,50.427508,878
25761,22510014,30.384081,50.441841,1940
25763,22510015,30.337367999999998,50.470095,575
25764,22510018,30.37048,50.463635,480
25770,22510036,30.375770000000003,50.436068,1974
25771,22510033,30.364258000000003,50.430558000000005,156
25775,22510029,30.355296000000003,50.454443,592
25776,22510025,30.358225,50.448743,945
25777,22510023,30.363204999999997,50.431065000000004,156
25778,22510022,30.362503000000004,50.460015000000006,1361
25779,22510021,30.391617,50.429327,736
25780,22510017,30.357358,50.475643,1972
25782,KE64599,30.598598,50.424371,1363
25783,L1300063,30.501891999999998,50.497976,118
25784,J3200047,30.446993,50.45686,879
25785,J3200045,30.406983,50.480565000000006,514
25786,J3200043,30.470036,50.483653000000004,1786
25787,J3200042,30.430825,50.502875,1734
25788,J3200038,30.410190999999998,50.506883,1757
25789,J3200037,30.406610999999998,50.491106,251
25790,J3200036,30.513728000000004,50.467301,104
25791,J3200035,30.516639,50.465455,96
25792,J3200033,30.43667,50.502845,1734
25793,J3200030,30.47134,50.473013,633
25794,J3200029,30.516301000000002,50.465326,96
25795,J3200028,30.48178,50.462340000000005,67
25796,J3200027,30.519462,50.467721000000004,1709
25797,J3200026,30.406522999999996,50.490556,251
25798,J3200025,30.440976000000003,50.465517999999996,1701
25799,J3200050,30.394888,50.477006,2063
25800,J3200016,30.445501,50.479601,916
25801,J3200052,30.481138,50.470152,634
25803,J3200077,30.406155,50.470325,147
25804,J3200075,30.445215,50.448218,92
25806,J3200069,30.489775,50.475633,1150
25810,J3200068,30.456977000000002,50.482087,1371
25811,J3200067,30.516639,50.465455,96
25812,J3200057,30.416033000000002,50.444948,821
25815,J3200053,30.492117999999998,50.462293,1372
25819,KE64541,30.396323,50.474838,375
25820,J3200010,30.436460999999998,50.463126,334
25821,KE61792,30.61764,50.507467999999996,1373
25836,KE61838,30.612523,50.42453,1374
25838,J3200004,30.41419,50.449513,1838
25841,KE61801,30.600188,50.491115,1986
25842,KE61808,30.451321000000004,50.50513,189
25843,94600087,30.530790999999997,50.430713,926
25844,94600109,30.530790999999997,50.430713,926
25845,KE61827,30.617581,50.517255,827
25857,80600145,30.492828000000003,50.525892999999996,1868
25858,89300070,30.421446000000003,50.51467,69
25859,89300064,30.437838,50.505418,884
25860,27200123,30.648909999999997,50.430921000000005,323
25861,27200121,30.597040000000003,50.439268,1378
25862,27200119,30.663228000000004,50.418346,2064
25863,27200118,30.650559,50.437551,719
25864,27200117,30.630740000000003,50.435629999999996,1823
25865,27200111,30.655031,50.4245,331
25866,27200109,30.589988,50.464172999999995,2065
25867,27200104,30.672163,50.42243,1775
25868,27200102,30.643884000000003,50.465523,97
25869,27200099,30.615753,50.43953,441
25870,27200098,30.615054999999998,50.426203,2066
25871,27200097,30.591677,50.444053000000004,1384
25872,27200095,30.639526,50.440118,316
25873,27200092,30.62783,50.436963,434
25874,27200090,30.620525,50.469377,160
25875,27200124,30.620345,50.447858000000004,1880
25876,27200088,30.662770000000002,50.445211,808
25877,27300003,30.635288,50.402393,369
25878,27300005,30.654197999999997,50.431855999999996,131
25879,27300040,30.674353000000004,50.44763,1386
25880,27300039,30.640165000000003,50.438663,316
25881,27300038,30.652696000000002,50.409738,313
25882,27300037,30.640590000000003,50.402910999999996,1096
25883,27300035,30.639084999999998,50.428481,308
25884,27300034,30.639526,50.397361,420
25885,27300033,30.627715000000002,50.403648,351
25886,27300032,30.643346,50.412766,309
25887,27300029,30.649106,50.406345,300
25888,27300028,30.665772999999998,50.424704999999996,1177
25889,27300025,30.662779999999998,50.445206,808
25890,27300019,30.639653000000003,50.406405,1778
25891,27300012,30.640213,50.393151,2067
25892,27300011,30.659846,50.411316,353
25893,27300008,30.649708,50.437631,719
25894,27300004,30.59335,50.375263000000004,1389
25895,27300041,30.663256,50.431663,315
25896,27200087,30.642858,50.437397999999995,1390
25897,27200084,30.614956,50.480726000000004,1391
25898,27200047,30.592109000000004,50.455405,482
25899,27200046,30.612033,50.471117,2068
25900,27200045,30.595138000000002,50.47817,477
25901,27200043,30.607097999999997,50.481531,868
25902,27200042,30.619196999999996,50.443773,1880
25903,27200036,30.605890000000002,50.480501000000004,479
25904,27200035,30.612953000000005,50.424276,1374
25907,27200020,30.598917,50.450828,157
25908,27200019,30.598917,50.450828,157
25909,27200016,30.626613,50.433558000000005,2069
25910,KE61586,30.352359999999997,50.45512,1247
25911,KE61603,30.52321,50.447841,1395
25912,KE61609,30.420291,50.507838,194
25913,27200054,30.619243,50.474826,1876
25914,27200086,30.619459999999997,50.440329999999996,987
25915,27200056,30.599746999999997,50.468888,1122
25916,27200058,30.508509999999998,50.358371000000005,1994
25917,27200083,30.648563,50.439816,1952
25918,27200082,30.642925,50.431528,2070
25919,27200080,30.65304,50.43923,2071
25920,27200079,30.646913,50.434906,72
25921,27200077,30.610045,50.454503,329
25922,27200074,30.607872999999998,50.438423,1401
25923,27200072,30.630126,50.459431,381
25924,27200071,30.637543,50.469613,1736
25925,27200069,30.644021000000002,50.46627,97
25926,27200067,30.647258,50.466081,97
25927,27200066,30.625113,50.474990999999996,1876
25928,27200064,30.627378000000004,50.409380999999996,1781
25929,27200062,30.605801,50.440971000000005,1807
25930,27200061,30.59507,50.486385999999996,1986
25931,27200059,30.578390999999996,50.447811,2072
25932,27200057,30.614701,50.480546000000004,1391
25933,KE61612,30.512016,50.432321,1062
25934,27300044,30.657935,50.42135,1777
25936,27300176,30.612533000000003,50.407785,1099
25937,27300170,30.655155,50.418673,650
25938,27300168,30.633235,50.39181,1804
25939,27300165,30.593360999999998,50.3755,1389
25940,27300164,30.617760999999998,50.409706,426
25941,27300163,30.646546,50.414273,1278
25942,27300162,30.638683,50.417213000000004,1410
25943,27300160,30.665115000000004,50.403428000000005,1411
25944,27300157,30.665833000000003,50.407073,292
25945,27300154,30.641963,50.425253000000005,1844
25946,27300152,30.661671000000002,50.414790999999994,290
25947,27300145,30.670426000000003,50.409633,289
25948,27300144,30.6691,50.4093,289
25949,27300143,30.629811,50.391808000000005,1804
25950,27300141,30.656301000000003,50.42321,986
25951,80600190,30.513095,50.528715000000005,1068
25952,27300140,30.619678000000004,50.407948,446
25953,80600184,30.623626,50.512817999999996,1414
25954,80600182,30.583890000000004,50.495695,2015
25955,80600154,30.610753000000003,50.519056,1416
25956,80600155,30.613426,50.530095,395
25957,80600156,30.506034999999997,50.50292,114
25958,80600158,30.606516,50.504195,2073
25959,80600159,30.619371,50.527398,388
25960,80600160,30.622031,50.524256,391
25961,80600164,30.617408,50.517247999999995,827
25962,80600165,30.497690999999996,50.504408000000005,197
25963,80600166,30.616333,50.516211,827
25964,80600167,30.505008,50.495125,1766
25965,80600168,30.498825,50.500865999999995,197
25966,80600170,30.513583,50.521443,399
25967,80600175,30.601338000000002,50.502266,1911
25968,80600178,30.595896000000003,50.497741,1727
25969,80600179,30.491429999999998,50.519503,1868
25970,80600183,30.596121000000004,50.526925,1801
25971,27300045,30.687676,50.425036,1059
25972,27300139,30.621411,50.407090999999994,446
25973,27300128,30.647215999999997,50.410848,1778
25974,27300075,30.600440000000003,50.40983,1176
25975,27300074,30.650479999999998,50.415915999999996,291
25976,27300069,30.671067999999998,50.403183,1983
25977,27300068,30.639784999999996,50.40408,367
25978,27300066,30.676503000000004,50.427226,1775
25979,27300063,30.646416,50.435894,72
25980,27300061,30.629118,50.402628,351
25981,27300060,30.636563,50.439555,2074
25982,27300056,30.627126,50.394428000000005,1804
25983,27300054,30.643353,50.41583,1428
25984,27300053,30.649720000000002,50.4065,300
25985,27300051,30.616995000000003,50.405568,1097
25986,27300049,30.611359999999998,50.413846,1429
25987,27300048,30.613609999999998,50.413303000000006,2019
25988,27300047,30.687866999999997,50.425133,1059
25989,27300076,30.664485,50.412711,348
25990,27300136,30.607863000000002,50.357995,2075
25991,27300079,30.678415,50.449795,1884
25992,27300082,30.667521,50.428672999999996,1433
25993,27300126,30.654567999999998,50.418968,650
25994,27300123,30.661170000000002,50.425305,1194
25995,27300118,30.63689,50.397553,582
25996,27300117,30.650563000000002,50.397465000000004,310
25997,27300112,30.655121,50.418791,650
25998,27300110,30.683478000000004,50.425734999999996,1434
25999,27300109,30.654304999999997,50.425801,331
26000,27300108,30.636430999999998,50.414373,370
26001,27300107,30.633176000000002,50.466838,1736
26002,27300104,30.637535999999997,50.434160999999996,1945
26003,27300103,30.652790000000003,50.467106,1437
26004,27300091,30.642475,50.395418,293
26005,27300089,30.646906,50.426441,1844
26006,27300088,30.601115999999998,50.393698,2076
26007,27300083,30.696317999999998,50.383497999999996,286
26008,27300081,30.662396,50.429435999999995,340
26009,89300066,30.480734,50.4627,67
26010,KE61627,30.659196,50.41607,290
26011,KE61650,30.336015000000003,50.469454999999996,575
26012,95000443,30.32028,50.552009999999996,2077
26020,J3300076,30.49457,50.394438,30
26027,J3300080,30.459345000000003,50.416121000000004,1441
26029,95000447,30.334455,50.434911,2078
26030,95000450,30.339738,50.4389,698
26031,95000525,30.336396,50.55203,1046
26039,J3300082,30.469153000000002,50.422779999999996,726
26042,J3300081,30.480896,50.401441,2079
26044,95000452,30.322015999999998,50.453041,2080
26045,95000451,30.343753000000003,50.435865,1030
26046,95000448,30.338944,50.438221,698
26047,KE64622,30.515821000000003,50.443181,39
26049,J3300075,30.500965,50.394871,1445
26050,89300028,30.48178,50.462340000000005,67
26051,89300031,30.449246000000002,50.520175,277
26052,89300034,30.488683,50.467853000000005,1865
26053,89300037,30.471211,50.49658,2081
26054,89300039,30.428475,50.504446,129
26055,89300042,30.419123,50.507670000000005,194
26056,89300043,30.40833,50.510203000000004,1448
26057,89300045,30.43099,50.50016,1734
26058,89300047,30.436501,50.511983,268
26059,89300048,30.480420000000002,50.4618,67
26060,89300053,30.505229999999997,50.45518,557
26061,89300056,30.490328,50.45697,481
26062,89300057,30.45917,50.495503,47
26063,89300058,30.471451000000002,50.486901,1786
26064,89300059,30.480629999999998,50.462270000000004,67
26065,89300027,30.49983,50.488821,455
26067,89300022,30.50054,50.46264,1867
26068,89300004,30.480027000000003,50.461651,67
26069,J3300074,30.453871000000003,50.432086,45
26071,J3300073,30.453058000000002,50.446740000000005,44
26072,J3300072,30.5078,50.410345,1221
26073,J3300067,30.516715,50.398748,65
26074,J3300059,30.48003,50.385135,2053
26075,J3300058,30.468836,50.450576,87
26076,J3300053,30.471678000000004,50.434438,278
26077,J3300052,30.485575,50.429784999999995,1220
26078,J3300051,30.522168,50.4025,1741
26079,J3300050,30.457903,50.425140999999996,93
26080,J3300049,30.514551,50.417196000000004,2082
26081,J3300048,30.476411,50.422183000000004,1712
26083,89300003,30.481932,50.461245,67
26084,89300021,30.509204999999998,50.487988,461
26085,KE61645,30.453065999999996,50.523345,754
26087,95000559,30.317783000000002,50.492118,1895
26088,27200009,30.598060999999998,50.443575,959
26090,27200007,30.608718,50.490735,1724
26091,27200006,30.615865999999997,50.439538,441
26092,27100157,30.509396000000002,50.457785,1875
26093,27100152,30.383471000000004,50.456835,534
26094,27100151,30.522146000000003,50.451273,299
26095,27100149,30.518308,50.446341,684
26096,27100146,30.520921,50.443331,977
26097,27100140,30.484455,50.458783000000004,15
26098,27100134,30.518776000000003,50.436391,102
26099,27100130,30.50313,50.45041,1721
26100,27100128,30.527611,50.426108,1330
26101,27100123,30.56004,50.425959999999996,1907
26102,27100118,30.525593,50.417594,1461
26103,27200012,30.610647999999998,50.453963,329
26104,27100117,30.55388,50.422177000000005,101
26105,27200014,30.652938,50.469798,2083
26106,KE61774,30.487810999999997,50.406220000000005,1717
26107,KE61652,30.494618,50.453945000000004,1721
26108,KE61666,30.5553,50.405358,1465
26109,KE61669,30.48494,50.448413,1721
26110,KE61672,30.38815,50.45807,522
26111,KE61673,30.461916,50.492738,127
26112,KE61686,30.405568,50.472095,147
26113,KE61688,30.498371000000002,50.487091,130
26114,KE61722,30.436501,50.511983,268
26115,KE61724,30.454309999999996,50.477215,1759
26116,KE61726,30.345834999999997,50.460415000000005,517
26117,KE61727,30.465478000000004,50.438168,34
26118,KE61729,30.645671000000004,50.435323,72
26119,KE61745,30.493178000000004,50.427393,1924
26120,KE61757,30.436631,50.475365999999994,513
26121,KE61762,30.50116,50.52375,275
26122,KE61781,30.334463,50.469635,1825
26124,27100114,30.55521,50.405864,1465
26125,27100104,30.498426000000002,50.456354,1721
26126,J3300086,30.47434,50.424908,144
26128,J3300083,30.498675,50.390058,750
26129,95000637,30.344171000000003,50.436513,1030
26142,27100112,30.530908,50.425078000000006,2084
26145,27100100,30.470304,50.475844,2085
26146,J3300091,30.485065999999996,50.396235,2086
26147,27100094,30.57371,50.411970000000004,2087
26148,27100091,30.533279999999998,50.435097999999996,1837
26149,27100084,30.53456,50.432151,1837
26151,95000686,30.370299,50.37166,1308
26152,J3300090,30.492051,50.420516,780
26154,27100082,30.50455,50.440273,1951
26155,J3300089,30.491708000000003,50.420156,780
26156,J3300088,30.458038000000002,50.435365000000004,623
26157,J3300087,30.486576,50.430568,1220
26161,FW800007,30.514752,50.439436,89
26162,Q9000007,30.44081,50.503013,656
26163,FW800004,30.515828999999997,50.428805,42
26164,Q7700020,30.513605,50.449283,700
26165,Q7700019,30.516696000000003,50.406855,135
26166,Q7700017,30.522370000000002,50.446915000000004,1395
26167,Q7700016,30.542105,50.433493,764
26168,Q7700015,30.522413,50.447333,1395
26169,Q7700013,30.38458,50.45708,534
26170,Q7700012,30.367006,50.425708,352
26171,Q7700011,30.444647999999997,50.470955,1060
26172,Q7700010,30.445860999999997,50.379658,844
26173,Q7700009,30.499809999999997,50.513008,120
26174,Q7700007,30.473490999999996,50.469440999999996,2088
26175,35900052,30.435415999999996,50.506296,921
26176,Q7700006,30.486808,50.43833,43
26178,Q7700021,30.5229,50.450435,299
26179,Q7700005,30.444851,50.45095,384
26180,Q7700003,30.484709999999996,50.393384999999995,52
26181,Q7700002,30.451163,50.50507,189
26182,35900050,30.33397,50.48875,216
26184,35900047,30.367859999999997,50.411258000000004,464
26189,35900023,30.333240000000004,50.491381,1886
26190,73200039,30.387846000000003,50.425123,1480
26194,Q7700004,30.450934999999998,50.505203,189
26195,Q7700022,30.521676,50.444518,977
26196,Q7700023,30.548646,50.441503000000004,1481
26197,Q7700024,30.542517999999998,50.430638,2089
26198,35900054,30.522644,50.504222,2090
26199,Q7800016,30.611501,50.488083,227
26200,Q7800014,30.584596,50.487159999999996,564
26201,Q7800013,30.622355,50.512898,1414
26202,Q7800011,30.608063,50.508216,22
26203,Q7800010,30.618935999999998,50.526981,388
26204,Q7800006,30.59283,50.478535,116
26205,Q7800005,30.579908000000003,50.499097,2015
26206,Q7800004,30.578588,50.500169,220
26207,Q7800003,30.599109000000002,50.512825,1800
26208,Q7800002,30.619508000000003,50.527628,388
26209,Q7700032,30.492009999999997,50.44171,105
26210,JQ700004,30.597965000000002,50.45131,157
26211,JQ700006,30.600746,50.432534999999994,975
26212,JQ900002,30.5149,50.4124,1725
26213,JQ900003,30.5228,50.4121,1250
26214,Q7700031,30.494197999999997,50.44265,105
26215,Q7700025,30.53915,50.426759999999994,139
26216,Q7700026,30.539655,50.428281,139
26217,Q7700027,30.42272,50.4591,566
26218,Q7700028,30.491635,50.462406,1372
26219,JR200009,30.419946000000003,50.509115,194
26220,JR200006,30.49173,50.510873,190
26222,JR200005,30.681274,50.379531,2091
26223,JR100005,30.4558,50.4132,1900
26224,JR100004,30.410876000000002,50.436169,1838
26225,JR100003,30.406251,50.465632,1788
26226,73200045,30.384515000000004,50.424621,730
26227,Q7700029,30.515583000000003,50.439838,89
26228,Q7700030,30.445859999999996,50.37965,844
26229,JR100006,30.387239,50.457777,522
26232,KE73004,30.352088000000002,50.455215,1247
26234,35700021,30.542391,50.355761,2056
26236,KE79073,30.5954,50.479096999999996,477
26237,KE79137,30.668446000000003,50.408795,289
26238,KE79151,30.642888,50.415956,1428
26240,KE79245,30.462978000000003,50.424105,1291
26246,35700003,30.503751,50.351771,1858
26247,35600018,30.413175,50.472831,1493
26248,35600017,30.448940000000004,50.520813000000004,277
26249,35600015,30.431032000000002,50.5117,818
26250,KE79448,30.424051000000002,50.512572999999996,69
26251,KE79447,30.424645,50.512406,69
26252,KE79438,30.331903000000004,50.472883,1825
26253,KE79401,30.475255999999998,50.437965000000005,614
26254,KE79396,30.627522999999997,50.446668,1495
26255,KE79381,30.599188,50.486063,1986
26256,35700024,30.538110999999997,50.351731,2056
26257,KE79369,30.622358000000002,50.479566,1876
26258,KE79359,30.632365000000004,50.486041,501
26259,KE79349,30.654040000000002,50.403953,310
26260,KE79255,30.474990999999996,50.437876,614
26261,KE79253,30.457356,50.431215,1714
26262,35600013,30.40602,50.495283,2092
26263,35600014,30.434028,50.507816,1734
26264,KE79366,30.651809999999998,50.403065999999995,310
26265,KE61471,30.34859,50.448038000000004,2093
26266,35700035,30.658603000000003,50.556511,2094
26267,35700043,30.443620000000003,50.41975,677
26268,KE73018,30.466888,50.447136,1504
26272,35900004,30.341179999999998,50.548140000000004,2095
26276,35800028,30.646378000000002,50.465711,97
26277,35800026,30.646034999999998,50.465906,97
26278,KE74025,30.487151,50.385393,536
26280,35800024,30.64633,50.465632,97
26282,KE74047,30.62623,50.480581,866
26283,KE74053,30.448767999999998,50.364483,63
26284,KE74071,30.630806,50.487185,823
26286,35800002,30.667506,50.429981,1433
26287,35800003,30.672140999999996,50.424313,1203
26288,KE61426,30.473785999999997,50.439408,1506
26289,KE79050,30.499159999999996,50.394926,2096
26290,35800004,30.681193,50.401076,1771
26292,35800009,30.683065999999997,50.403548,372
26293,KE79036,30.513593,50.520203,399
26294,35800011,30.688776,50.422373,1776
26295,KE74092,30.585927,50.500674,1246
26296,KE74083,30.511167999999998,50.44684,662
26298,35800016,30.666555,50.416216,2064
26299,35800010,30.685865999999997,50.422670000000004,1511
26300,Q7800017,30.611501,50.488083,227
26301,Q7800018,30.618235,50.518890999999996,1737
26302,FW800005,30.502899,50.438628,28
26303,Q8000055,30.538081,50.428795,139
26304,Q8000054,30.522266,50.425211,1731
26305,Q8000053,30.541613,50.432590000000005,764
26306,Q8000052,30.495134999999998,50.449463,51
26307,Q8000047,30.492331,50.442098,105
26308,Q8000041,30.525710999999998,50.417662,1461
26309,Q8000040,30.501848,50.4454,1721
26310,Q8000039,30.550075,50.441215,1481
26311,Q8000038,30.548665999999997,50.412415,792
26312,Q8000036,30.516238,50.439021000000004,89
26313,Q8000035,30.504951000000002,50.446845,1721
26314,Q8000034,30.521236,50.45378,912
26315,Q8000033,30.522610999999998,50.421418,1731
26316,Q8000031,30.520333,50.453316,912
26317,Q8000029,30.513945,50.455383000000005,2023
26318,Q8000025,30.542983000000003,50.435398,764
26319,Q8000024,30.538984999999997,50.42641,139
26320,Q8000002,30.4864,50.455715999999995,452
26321,Q8000003,30.486806,50.450325,1721
26322,Q8000005,30.517701000000002,50.448953,684
26323,Q8000006,30.507061,50.453283,941
26324,Q8000007,30.501316,50.45452,453
26325,Q8000010,30.538533,50.427510999999996,139
26326,Q8000056,30.507465000000003,50.456723,1875
26327,Q8000011,30.513428,50.4343,40
26328,Q8000013,30.521475,50.447885,1395
26329,Q8000014,30.500586,50.43708,28
26330,Q8000016,30.555206,50.416579999999996,1730
26331,Q8000019,30.486918,50.403310999999995,1241
26332,Q8000020,30.513145,50.446318,2023
26333,Q8000022,30.517129999999998,50.44892,684
26334,Q8000012,30.54458,50.44377,106
26335,Q7900052,30.499097999999996,50.510179,120
26336,Q8000060,30.488321000000003,50.4423,105
26337,Q8100014,30.51795,50.413608,1725
26338,Q8200018,30.511335,50.398505,56
26339,Q8200017,30.49789,50.44232,81
26340,Q8200015,30.515878000000004,50.431118,1523
26341,Q8200014,30.51612,50.430661,1523
26342,Q8200013,30.53834,50.427113,139
26343,Q8200012,30.476290000000002,50.380888,1337
26344,Q8200010,30.610573,50.530588,497
26345,Q8200009,30.499283000000002,50.445825,265
26346,Q8200008,30.429928000000004,50.42866,585
26347,Q8200007,30.426831,50.42322,364
26348,Q8200005,30.503341,50.396581,55
26349,Q8200004,30.4561,50.368790000000004,75
26350,Q8200003,30.507084999999996,50.454856,557
26351,Q8200002,30.447436,50.453986,847
26352,Q8100036,30.444293,50.439963,887
26353,Q8100035,30.4403,50.4144,899
26354,Q8100034,30.466134999999998,50.447291,1504
26355,Q8100015,30.48947,50.398075,1929
26356,Q8100016,30.463618,50.423243,1291
26357,Q8100017,30.448726,50.419106,1714
26358,Q8100019,30.471956,50.423623,144
26359,Q8100020,30.436984999999996,50.411731,1222
26360,Q8100022,30.483728000000003,50.44085,43
26361,Q8100005,30.522465000000004,50.405353000000005,826
26362,Q8100023,30.499615999999996,50.390128000000004,750
26363,Q8100025,30.432763,50.412898,2097
26364,Q8100026,30.45365,50.446593,44
26365,Q8100027,30.519183,50.408809999999995,135
26366,Q8100029,30.455118,50.426108,1527
26367,Q8100031,30.480838000000002,50.441948,36
26368,Q8100032,30.474140999999996,50.41645,1712
26369,Q8100024,30.503809999999998,50.40788,1717
26370,KE79449,30.422963,50.512006,69
26371,Q7900050,30.517396,50.494903,840
26372,Q7900048,30.49875,50.520245,1530
26373,Q7900007,30.540315999999997,50.560705,1531
26374,Q7900006,30.449653,50.513216,188
26375,Q7900005,30.524890000000003,50.488878,1532
26376,Q7900004,30.513209999999997,50.49562,992
26377,Q7900003,30.424812,50.513945,69
26378,Q7800056,30.595388,50.518766,202
26379,Q7800054,30.617706,50.508128,1373
26380,Q7800052,30.578865999999998,50.504593,1022
26381,Q7800051,30.619651,50.514623,2098
26382,Q7800050,30.603538,50.502515,1064
26383,Q7800048,30.592014000000002,50.501819,476
26384,Q7800046,30.614175,50.523111,578
26385,Q7800045,30.615363000000002,50.523118,578
26386,Q7800043,30.611693,50.522651,201
26387,Q7800042,30.617597999999997,50.517398,827
26388,Q7800041,30.611797999999997,50.518578000000005,1416
26389,Q7800037,30.607260999999998,50.507641,22
26390,Q7800021,30.596846000000003,50.519403000000004,202
