Customer_Code,AddressGeographicalX,AddressGeographicalY,cluster
A1700038,35.286991,47.855936,54
A1700043,35.259093,47.854453,54
A1700006,35.2324,47.8036,54
A1700054,35.21501,47.774765,54
A1700056,35.220972,47.784853,54
A1700060,35.21597,47.779198,54
A1700061,35.21556,47.779681,54
10100267,35.247105,47.923806,54
F1800002,35.16242,47.816312,54
F1800003,35.165809,47.819841,54
F1800004,35.181124,47.822117,54
FJ200003,35.131284,47.843551,54
FJ200004,35.149874,47.842107,54
A1700055,35.228976,47.783118,54
A1000076,35.239908,47.821208,54
A1700004,35.213738,47.790196,54
A1500128,35.134493,47.836315,54
A1500098,35.144277,47.835388,54
A1500099,35.162718,47.83236,54
A1500101,35.155488,47.818335,54
A1500102,35.098858,47.859056,54
A1500105,35.172373,47.828451,54
ZP31527,35.222176,47.847483,54
A1500108,35.146465,47.828043,54
A1500109,35.159591,47.830106,54
A1500110,35.148165,47.842428,54
A1500130,35.144288,47.836191,54
A1500111,35.129641,47.849355,54
A1500116,35.013795,47.89331,54
A1500119,35.144648,47.839083,54
A1500120,35.156941,47.827855,54
A1500121,35.143866,47.831253,54
A1500122,35.125286,47.845941,54
A1500123,35.125516,47.835306,54
A1500125,35.171152,47.832496,54
A1500126,35.107335,47.83704,54
A1500127,35.134618,47.836693,54
A1500115,35.102888,47.839336,54
A1000064,35.205108,47.836808,54
A1000063,35.184291,47.780506,54
A1000062,35.229276,47.843399,54
A0500006,35.043668,47.828375,54
A0500007,35.058213,47.882276,54
A0500008,35.016603,47.881591,54
A0500013,35.027306,47.826418,54
A0500015,35.010353,47.884661,54
A0500028,35.023587,47.825041,54
A0500046,35.061145,47.81694,54
A0500049,35.050773,47.820031,54
A0500050,35.042932,47.826507,54
A0500005,35.043254,47.827418,54
A0500083,35.065376,47.890023,54
A0500094,35.047156,47.807265,54
A0500096,35.049696,47.873956,54
A0500098,35.037388,47.81989,54
A0500099,35.033843,47.819395,54
A0600002,35.147466,47.897016,54
A0600009,35.103636,47.858666,54
A0600010,35.102645,47.859016,54
A0600011,35.096768,47.86269,54
A0600015,35.328368,47.890511,54
A0500092,35.027531,47.825915,54
A0600017,35.096775,47.862621,54
A0500004,35.023801,47.827593,54
79910066,35.244786,47.850476,54
79910024,35.192185,47.855041,54
79910026,35.184756,47.827943,54
79910029,35.240561,47.816151,54
79910034,35.174978,47.775203,54
79910035,35.176121,47.781348,54
79910037,35.183383,47.781036,54
79910039,35.174451,47.78672,54
79910040,35.177606,47.786238,54
79910041,35.174526,47.84109,54
A0500003,35.049041,47.880461,54
79910042,35.173066,47.847863,54
79910046,35.223298,47.87187,54
79910047,35.189546,47.864173,54
79910048,35.219978,47.835506,54
79910049,35.211641,47.850131,54
79910054,35.180953,47.814725,54
79910055,35.219713,47.872406,54
79910057,35.169317,47.822944,54
79910061,35.19842,47.848865,54
79910062,35.199795,47.832976,54
79910043,35.20812,47.845343,54
79910021,35.183438,47.802941,54
A0600030,35.145545,47.89985,54
A0600034,35.146361,47.894038,54
A1000016,35.230748,47.853638,54
A1000017,35.203386,47.837413,54
A1000020,35.188016,47.788416,54
A1000022,35.243471,47.812016,54
A1000023,35.190316,47.773461,54
A1000025,35.183451,47.80799,54
A1000028,35.194771,47.814034,54
A1000029,35.200685,47.836026,54
A1000031,35.18746,47.79443,54
74700133,35.178985,47.786908,54
A1000033,35.19448,47.81392,54
A1000042,35.156422,47.826623,54
A1000044,35.17432,47.846178,54
A1000047,35.184426,47.820556,54
A1000050,35.201591,47.836286,54
A1000055,35.220538,47.838328,54
A1000058,35.182778,47.80869,54
A1000059,35.236181,47.856755,54
A1000060,35.183691,47.862486,54
A1000061,35.190503,47.775436,54
A1000034,35.18269,47.780846,54
A0600031,35.146845,47.896176,54
A1000014,35.175066,47.841691,54
A1000012,35.186811,47.830688,54
A0600035,35.105568,47.860303,54
A0600036,35.148748,47.899603,54
A0600039,35.145833,47.896293,54
A0600041,35.105863,47.863721,54
A0600048,35.028351,47.864443,54
A0600049,35.063081,47.878578,54
A0600057,35.21539,47.953265,54
A0600068,35.245698,47.957426,54
A0600069,35.096815,47.86259,54
A1000013,35.221781,47.837096,54
A0600082,35.148318,47.894623,54
A0600098,35.11675,47.856508,54
A0600103,35.264955,47.953763,54
A0600104,35.104416,47.859046,54
A1000004,35.238218,47.848471,54
A1000007,35.240783,47.855958,54
A1000008,35.19394,47.8121,54
A1000009,35.18295,47.785058,54
A1000010,35.183587,47.785412,54
A1000011,35.22002,47.838678,54
A0600095,35.10856,47.858831,54
74700131,35.18405,47.80475,54
74100317,35.02203,47.869788,54
74700128,35.183171,47.785358,54
21310082,35.131598,47.84442,54
21310084,35.102497,47.839728,54
21310085,35.09763,47.857526,54
21320086,35.115903,47.83999,54
21320087,35.105998,47.856966,54
21320089,35.15996,47.829353,54
21320091,35.119498,47.849476,54
23000003,35.049511,47.818685,54
23010005,35.045316,47.810049,54
23010006,35.021445,47.879111,54
23010011,35.041388,47.828456,54
23010012,35.017066,47.882696,54
23010018,35.07223,47.89037,54
24800001,35.202086,47.786769,54
24800008,35.215318,47.785886,54
24800011,35.243895,47.835223,54
24800012,35.285661,47.857155,54
24800016,35.271623,47.728898,54
24800021,35.214385,47.710366,54
24800050,35.201241,47.797045,54
24900001,35.181046,47.778795,54
21310080,35.10185,47.849986,54
21310079,35.142078,47.840905,54
21310078,35.122183,47.848203,54
21310077,35.142846,47.830315,54
21310022,35.148423,47.831761,54
21310023,35.162738,47.824226,54
21310024,35.166943,47.819876,54
21310025,35.14397,47.832421,54
21310026,35.010781,47.87634,54
21310032,35.161835,47.823195,54
21310037,35.136665,47.836415,54
21310038,35.094281,47.86588,54
21310042,35.118592,47.845797,54
21310044,35.12867,47.837933,54
27500004,35.056111,47.873708,54
21310045,35.097576,47.857516,54
21310048,35.11019,47.836168,54
21310051,35.09494,47.857495,54
21310053,35.119053,47.840296,54
21310057,35.113261,47.842258,54
21310064,35.137976,47.83988,54
21310067,35.142301,47.844306,54
21310070,35.155376,47.82374,54
21310071,35.113856,47.853303,54
21310072,35.131158,47.842908,54
21310075,35.130806,47.843636,54
21310047,35.17592,47.815571,54
21310020,35.138955,47.839035,54
27500005,35.017102,47.882522,54
27500010,35.078071,47.874636,54
27500085,35.022561,47.831913,54
27500087,35.035778,47.815556,54
27500088,35.024853,47.863895,54
27500089,35.090029,47.930896,54
27500094,35.02927,47.81571,54
27500096,35.029275,47.815776,54
27500097,35.017873,47.836318,54
27500099,35.048471,47.81115,54
27500100,35.016435,47.829646,54
27500101,35.05792,47.878446,54
27500102,35.06987,47.895095,54
27500112,35.015626,47.834936,54
27500113,35.07007,47.88824,54
27500114,35.037936,47.889776,54
27500115,35.05964,47.817545,54
27500117,35.008891,47.83669,54
27500118,35.070508,47.895765,54
27500121,35.075598,47.884118,54
27500122,35.027683,47.824166,54
27500123,35.012043,47.8377,54
27500124,35.007783,47.879853,54
27500084,35.07578,47.887211,54
27500083,35.075598,47.891743,54
27500082,35.04897,47.817825,54
27500081,35.025846,47.875145,54
27500012,35.036368,47.866235,54
27500016,35.041955,47.826551,54
27500025,35.010273,47.864306,54
27500043,35.130048,47.771458,54
27500045,35.0125,47.862546,54
27500046,35.021333,47.88815,54
27500047,34.980716,47.890785,54
27500051,35.027367,47.822306,54
27500052,35.019866,47.826933,54
27500055,35.043248,47.82528,54
27500006,35.037126,47.819203,54
27500058,35.01742,47.884091,54
27500063,35.050782,47.820071,54
27500066,35.068901,47.89542,54
27500067,35.066836,47.890386,54
27500069,35.043073,47.823363,54
27500071,35.039007,47.829993,54
27500072,35.041206,47.823731,54
27500073,35.069108,47.887011,54
27500077,35.017928,47.883853,54
27500078,35.027061,47.871445,54
27500079,35.013615,47.833843,54
27500062,35.023801,47.827593,54
21310017,35.138946,47.835758,54
21310016,35.1384,47.834746,54
21310015,35.110448,47.845008,54
13900221,35.229355,47.84414,54
13900224,35.224348,47.846068,54
13900226,35.21994,47.838916,54
13900227,35.220293,47.838436,54
13900231,35.108343,47.866141,54
13900235,35.096743,47.86268,54
13900452,35.139065,47.753808,54
13900465,35.060956,47.798301,54
13900708,35.214951,47.751596,54
13900711,35.216376,47.74141,54
13900713,35.213811,47.73877,54
13900716,35.21384,47.736976,54
13900725,35.19632,47.722331,54
13900728,35.215083,47.710245,54
13902265,35.080815,47.929798,54
13902274,35.129808,47.770148,54
13902297,35.276208,47.87474,54
13902381,35.147936,47.824401,54
13902410,35.171135,47.826653,54
13902425,35.186987,47.77393,54
13902426,35.287721,47.855116,54
13900219,35.23136,47.844943,54
13900216,35.234678,47.852113,54
13900214,35.231996,47.854393,54
13900212,35.236853,47.84956,54
13900156,35.084729,47.89458,54
13900163,35.032785,47.877546,54
13900164,35.04406,47.867283,54
13900168,35.078403,47.879426,54
13900169,35.072849,47.883922,54
13900172,35.064876,47.891066,54
13900178,34.994113,47.86088,54
13900181,35.01828,47.883451,54
13900182,35.06747,47.8777,54
13900184,35.017101,47.882826,54
13902427,35.204726,47.83769,54
13900187,35.068125,47.877675,54
13900192,35.07163,47.890476,54
13900193,35.026735,47.860716,54
13900194,35.054416,47.86933,54
13900195,35.10562,47.856635,54
13900196,35.09725,47.861165,54
13900201,35.1617,47.859167,54
13900202,35.145208,47.895991,54
13900203,35.1516,47.894703,54
13900208,35.243095,47.858898,54
13900210,35.240138,47.855666,54
13900189,35.073254,47.879641,54
13902428,35.21041,47.835288,54
13902430,35.244671,47.811186,54
13902434,35.19617,47.81866,54
10100144,35.299061,47.901073,54
10100145,35.297805,47.902176,54
10100146,35.3059,47.906251,54
10100147,35.279216,47.897533,54
10100148,35.246946,47.923631,54
10100150,35.215603,47.956961,54
20800002,35.123396,47.838138,54
21300002,35.146105,47.848286,54
21300003,35.130378,47.839228,54
21300008,35.145091,47.841053,54
10100142,35.273356,47.894505,54
21300012,35.085121,47.835026,54
21300024,35.14368,47.841683,54
21300027,35.153366,47.828841,54
21300045,35.131035,47.843936,54
21300050,35.083033,47.927401,54
21300051,35.156285,47.831631,54
21300056,35.147378,47.840963,54
21300059,35.161493,47.823456,54
21310008,35.138113,47.839631,54
21310012,35.110228,47.846513,54
21310013,35.156686,47.827855,54
21300020,35.126136,47.846185,54
27500125,35.007998,47.859866,54
10100124,35.252745,47.952915,54
10100101,35.397298,47.87354,54
13902435,35.201508,47.819533,54
13902440,35.162774,47.816681,54
13902446,35.205982,47.837185,54
13902447,35.213018,47.837551,54
13902464,35.223985,47.849883,54
13902466,35.236596,47.814635,54
13902469,35.225695,47.834896,54
13902483,35.145401,47.895816,54
13902491,35.175868,47.834621,54
13902492,35.189716,47.842695,54
10100123,35.245193,47.957088,54
13902667,35.04199,47.816467,54
13902677,35.041286,47.877396,54
13902679,35.048155,47.810986,54
13902688,35.11924,47.8407,54
19800004,35.068655,47.89325,54
19800009,35.041765,47.816973,54
19800013,35.01903,47.829425,54
19800015,35.063976,47.890126,54
19800016,35.033101,47.819788,54
19800018,35.05226,47.872555,54
19800019,35.057176,47.865966,54
13902675,35.012453,47.885091,54
74700129,35.21079,47.789281,54
27500126,35.014557,47.851738,54
27500130,35.030092,47.819401,54
74100311,35.025633,47.863976,54
74100316,35.032838,47.87275,54
FJ200005,35.148053,47.845437,54
74100318,35.043381,47.873806,54
74100321,35.011313,47.864108,54
74100322,35.013925,47.851818,54
74100323,35.007968,47.865398,54
74100327,35.011238,47.868711,54
74300027,35.1632,47.88584,54
74300030,35.147816,47.896148,54
74300032,35.148405,47.894118,54
74300149,35.155086,47.823853,54
74300156,35.165075,47.825986,54
74300159,35.159825,47.82514,54
74300164,35.153316,47.8287,54
74300169,35.14763,47.827035,54
74300170,35.160831,47.833308,54
74300173,35.16358,47.829435,54
74300318,35.208621,47.78389,54
74400466,35.186416,47.81122,54
74400486,35.187885,47.812226,54
74100310,35.027065,47.864321,54
74100308,35.064965,47.88911,54
74100300,35.04801,47.874205,54
74100299,35.049373,47.873813,54
41800030,35.242975,47.812086,54
41800032,35.20875,47.7839,54
41800036,35.230986,47.786655,54
41800047,35.267313,47.85611,54
74100164,35.133428,47.841731,54
74100166,35.120636,47.842141,54
74100173,35.107671,47.851126,54
74100176,35.112455,47.83977,54
74100182,35.125995,47.84636,54
74100184,35.126516,47.84333,54
74400489,35.187631,47.812483,54
74100186,35.124978,47.849088,54
74100201,35.09748,47.843881,54
74100203,35.097521,47.843788,54
74100226,35.039745,47.823456,54
74100238,35.015337,47.835363,54
74100241,35.039588,47.823185,54
74100247,35.027585,47.825778,54
74100249,35.015931,47.834928,54
74100250,35.015916,47.834951,54
74100262,35.119146,47.840306,54
74100263,35.051613,47.806953,54
74100187,35.123666,47.850558,54
41800029,35.205345,47.78464,54
74400491,35.184913,47.811183,54
74400538,35.143233,47.84113,54
74700044,35.173393,47.823736,54
74700046,35.199323,47.83098,54
74700059,35.183362,47.780931,54
74700060,35.18207,47.80814,54
74700062,35.20838,47.78054,54
74700065,35.19552,47.818965,54
74700067,35.177721,47.8323,54
74700070,35.202863,47.827806,54
74700072,35.182736,47.80853,54
74700081,35.201059,47.834745,54
74700087,35.212705,47.79105,54
74700089,35.215661,47.779596,54
74700098,35.16873,47.82802,54
74700101,35.18694,47.77161,54
74700102,35.176543,47.819523,54
74700103,35.195415,47.814079,54
74700105,35.170661,47.826328,54
74700110,35.23105,47.787248,54
74700120,35.221385,47.795867,54
74700122,35.190761,47.811451,54
74700124,35.189951,47.78037,54
74700041,35.076338,47.887768,54
74700039,35.17636,47.82714,54
74700033,35.198988,47.830541,54
74700032,35.222831,47.784601,54
74400542,35.145223,47.832463,54
74400550,35.139425,47.83535,54
74400552,35.130013,47.83804,54
74400553,35.127643,47.840565,54
74400554,35.162728,47.81664,54
74400560,35.142463,47.840756,54
74400577,35.18769,47.812375,54
74400583,35.188706,47.811876,54
74400594,35.038918,47.829848,54
74400595,35.0424,47.812398,54
74400532,35.134805,47.83644,54
74400600,35.041858,47.826821,54
74400628,35.039625,47.824815,54
74400630,35.037575,47.81139,54
74400631,35.04452,47.820283,54
74400632,35.017403,47.83311,54
74400645,35.050616,47.819914,54
74400651,35.131265,47.84293,54
74400652,35.131883,47.842561,54
74400656,35.144736,47.836503,54
74700029,35.205413,47.779821,54
74700031,35.188706,47.810795,54
74400604,35.034873,47.81049,54
41800027,35.215653,47.779385,54
41800013,35.213326,47.790846,54
41800012,35.229361,47.787923,54
27800065,35.10682,47.860583,54
27800070,35.231508,47.899038,54
27800071,35.148113,47.894031,54
27800073,35.10788,47.86097,54
27800074,35.09784,47.864388,54
27800077,35.165173,47.885995,54
27800083,35.145242,47.880894,54
27800084,35.151273,47.890758,54
27800085,35.381078,47.89439,54
27800086,35.13233,47.857324,54
27800089,35.11924,47.8407,54
27800091,35.146146,47.878936,54
27800092,35.105388,47.859721,54
27800094,35.105471,47.865618,54
27800096,35.148804,47.887924,54
27800099,35.100651,47.86043,54
27800100,35.100165,47.865553,54
27800102,35.164576,47.889111,54
27800103,35.15449,47.899168,54
27800105,35.16056,47.889215,54
27800107,35.114796,47.874476,54
27800063,35.157248,47.897226,54
27800062,35.326158,47.910358,54
27800060,35.140941,47.896575,54
27800059,35.113184,47.865321,54
27500131,35.053675,47.87636,54
27500133,35.043251,47.816776,54
27500134,35.049435,47.884781,54
27500135,35.056458,47.88279,54
27500136,35.071261,47.890031,54
27500137,35.057663,47.871795,54
27500138,35.016235,47.83275,54
27800002,35.161296,47.891725,54
27800003,35.098303,47.857792,54
27800004,35.108225,47.860965,54
27800108,35.115466,47.871638,54
27800012,35.10229,47.861835,54
27800014,35.147846,47.891718,54
27800015,35.147053,47.897813,54
27800018,35.138188,47.926718,54
27800026,35.304136,47.905699,54
27800046,35.161835,47.887576,54
27800051,35.098054,47.857913,54
27800054,35.11012,47.859106,54
27800055,35.144395,47.882836,54
27800056,35.109985,47.863301,54
27800058,35.162283,47.892411,54
27800013,35.099626,47.863653,54
34010001,35.23446,47.858441,54
34010002,35.206603,47.869596,54
34010003,35.224038,47.844538,54
40600018,35.127588,47.844875,54
40600019,35.121878,47.843013,54
40600020,35.124265,47.845161,54
40600021,35.168678,47.827553,54
40600022,35.16583,47.825387,54
40600027,35.13822,47.834896,54
40600028,35.10283,47.839249,54
40600029,35.13595,47.840435,54
40600030,35.159576,47.830051,54
40600032,35.133898,47.83075,54
40600016,35.119948,47.84709,54
40600034,35.110481,47.837213,54
40600036,35.107693,47.851125,54
40600039,35.112398,47.853705,54
40600040,35.152935,47.770763,54
40600043,35.111176,47.849998,54
40600044,35.102198,47.84983,54
40600045,35.147243,47.840908,54
40600046,35.108781,47.83904,54
40600048,35.140306,47.82927,54
41800001,35.214943,47.709891,54
41800011,35.221596,47.788305,54
40600035,35.07607,47.88994,54
27500127,35.023021,47.863445,54
40600015,35.139993,47.838171,54
40600013,35.126303,47.851278,54
34010008,35.24005,47.839171,54
34010012,35.195689,47.81859,54
34010013,35.179585,47.786845,54
34010014,35.24043,47.856068,54
34010018,35.228358,47.876621,54
34010020,35.187653,47.782683,54
34010023,35.182485,47.780708,54
34010027,35.192166,47.810186,54
34010029,35.240191,47.852073,54
34010030,35.23292,47.847583,54
40600014,35.173415,47.823805,54
34010033,35.215245,47.837956,54
34010091,35.17925,47.81445,54
34010093,35.215355,47.84256,54
40600001,35.123378,47.84915,54
40600003,35.113077,47.848692,54
40600004,35.160371,47.829193,54
40600005,35.159988,47.82512,54
40600007,35.078851,47.88906,54
40600008,35.138233,47.842685,54
40600010,35.098881,47.859085,54
40600011,35.161338,47.823215,54
34010085,35.194305,47.814767,54
FJ200006,35.027418,47.884176,54
A1500106,35.162443,47.831081,54
FJ200009,35.21431,47.710389,54
FJ200007,35.130179,47.83246,54
S6400044,35.179186,47.780715,54
S6400045,35.184779,47.771926,54
S6400046,35.190205,47.807575,54
S6400047,35.185438,47.781028,54
S6400048,35.185916,47.782126,54
S7900024,35.131465,47.770321,54
S8000002,35.135113,47.833943,54
S8000003,35.110923,47.845811,54
S8000004,35.126098,47.849626,54
S8000005,35.136026,47.841283,54
S8000006,35.120985,47.848995,54
S8000007,35.139425,47.83535,54
S8000010,35.135091,47.83696,54
S8000011,35.129265,47.833291,54
S8000012,35.12769,47.834253,54
S8000013,35.103113,47.85693,54
S5600007,35.169964,47.821776,54
S8000014,35.145425,47.83565,54
S5600003,35.209648,47.733248,54
S2900002,35.22877,47.84269,54
Q1100008,35.134976,47.83614,54
Q1100009,35.119218,47.841133,54
Q1100010,35.136746,47.835161,54
Q1100012,35.170783,47.83397,54
Q1100013,35.115501,47.842156,54
Q1100014,35.16902,47.83258,54
Q2600004,35.24134,47.925366,54
Q2600013,35.109043,47.86278,54
Q2800002,35.208671,47.730021,54
Q2800005,35.287243,47.85546,54
Q2800006,35.212971,47.785406,54
Q2800008,35.20874,47.783901,54
Q2800009,35.202365,47.795873,54
Q2800010,35.17701,47.70029,54
Q2800011,35.211093,47.789393,54
S1800002,35.237136,47.858326,54
S1800005,35.24916,47.864038,54
S5600002,35.18619,47.794756,54
